t_recv,seq,bytes,t_send,latency_ms
1765645955.256476,288,256,1765645955.234885,21.591
1765645955.256963,289,256,1765645955.235234,21.729
1765645955.257468,290,256,1765645955.235730,21.738
1765645955.259168,291,256,1765645955.238086,21.081
1765645955.265229,292,256,1765645955.244072,21.157
1765645955.269402,293,256,1765645955.248235,21.168
1765645955.273660,294,256,1765645955.252395,21.265
1765645955.274369,295,256,1765645955.253349,21.020
1765645955.276921,296,256,1765645955.255770,21.151
1765645955.280914,297,256,1765645955.259663,21.251
1765645955.282752,298,256,1765645955.261519,21.233
1765645955.283198,299,256,1765645955.261852,21.346
1765645955.284156,300,256,1765645955.263124,21.031
1765645955.284659,301,256,1765645955.263658,21.001
1765645955.287296,302,256,1765645955.266213,21.083
1765645955.289580,303,256,1765645955.268426,21.154
1765645955.302420,304,256,1765645955.281067,21.353
1765645955.306290,305,256,1765645955.284942,21.348
1765645955.306834,306,256,1765645955.285633,21.201
1765645955.312864,307,256,1765645955.291596,21.268
1765645955.329934,308,256,1765645955.308775,21.159
1765645955.331877,309,256,1765645955.310531,21.345
1765645955.339796,310,256,1765645955.318567,21.230
1765645955.343973,311,256,1765645955.322602,21.371
1765645955.350063,312,256,1765645955.328600,21.463
1765645955.357564,313,256,1765645955.336283,21.281
1765645955.365840,314,256,1765645955.344369,21.472
1765645955.366230,315,256,1765645955.345085,21.145
1765645955.372027,316,256,1765645955.350567,21.460
1765645955.373777,317,256,1765645955.352470,21.307
1765645955.378478,318,256,1765645955.357305,21.173
1765645955.381188,319,256,1765645955.360050,21.138
1765645955.388026,320,256,1765645955.366627,21.399
1765645955.388325,321,256,1765645955.367102,21.223
1765645955.388783,322,256,1765645955.367134,21.649
1765645955.396697,323,256,1765645955.375474,21.223
1765645955.399296,324,256,1765645955.378043,21.253
1765645955.400801,325,256,1765645955.379550,21.251
1765645955.401966,326,256,1765645955.380704,21.262
1765645955.402425,327,256,1765645955.381315,21.109
1765645955.404972,328,256,1765645955.383682,21.290
1765645955.407528,329,256,1765645955.386422,21.106
1765645955.411338,330,256,1765645955.390248,21.090
1765645955.414479,331,256,1765645955.393287,21.192
1765645955.416163,332,256,1765645955.395019,21.143
1765645955.418590,333,256,1765645955.397408,21.182
1765645955.421733,334,256,1765645955.400331,21.401
1765645955.428178,335,256,1765645955.406771,21.407
1765645955.434163,336,256,1765645955.412764,21.399
1765645955.434696,337,256,1765645955.413565,21.131
1765645955.444772,338,256,1765645955.423512,21.260
1765645955.445156,339,256,1765645955.423663,21.493
1765645955.445650,340,256,1765645955.424242,21.408
1765645955.451080,341,256,1765645955.429676,21.404
1765645955.454140,342,256,1765645955.432710,21.431
1765645955.455319,343,256,1765645955.434155,21.164
1765645955.456738,344,256,1765645955.435598,21.140
1765645955.457190,345,256,1765645955.436039,21.151
1765645955.459047,346,256,1765645955.437904,21.143
1765645955.460651,347,256,1765645955.439278,21.373
1765645955.461643,348,256,1765645955.440461,21.182
1765645955.464891,349,256,1765645955.443666,21.224
1765645955.465343,350,256,1765645955.443887,21.455
1765645955.466621,351,256,1765645955.445394,21.227
1765645955.469159,352,256,1765645955.447963,21.197
1765645955.469469,353,256,1765645955.448190,21.279
1765645955.471578,354,256,1765645955.450350,21.227
1765645955.472033,355,256,1765645955.450474,21.559
1765645955.473051,356,256,1765645955.451908,21.143
1765645955.474212,357,256,1765645955.453071,21.140
1765645955.475654,358,256,1765645955.454540,21.114
1765645955.483490,359,256,1765645955.462287,21.202
1765645955.488858,360,256,1765645955.467557,21.301
1765645955.493155,361,256,1765645955.471887,21.268
1765645955.493584,362,256,1765645955.472251,21.333
1765645955.494513,363,256,1765645955.473392,21.121
1765645955.496390,364,256,1765645955.475226,21.163
1765645955.496815,365,256,1765645955.475387,21.428
1765645955.500910,366,256,1765645955.479331,21.579
1765645955.504313,367,256,1765645955.482896,21.417
1765645955.504505,368,256,1765645955.483481,21.024
1765645955.505579,369,256,1765645955.484297,21.283
1765645955.509431,370,256,1765645955.488199,21.232
1765645955.511536,371,256,1765645955.490147,21.389
1765645955.514101,372,256,1765645955.492526,21.575
1765645955.515393,373,256,1765645955.494189,21.204
1765645955.516118,374,256,1765645955.494954,21.164
1765645955.516541,375,256,1765645955.495093,21.449
1765645955.518141,376,256,1765645955.496990,21.152
