t_recv,seq,bytes,t_send,latency_ms
1764723391.161609,4041,256,1764723391.130095,31.514
1764723391.166710,4042,256,1764723391.135111,31.600
1764723391.171596,4043,256,1764723391.140089,31.507
1764723391.176569,4044,256,1764723391.145092,31.477
1764723391.181552,4045,256,1764723391.150070,31.482
1764723391.186718,4046,256,1764723391.155184,31.534
1764723391.191618,4047,256,1764723391.160095,31.523
1764723391.196588,4048,256,1764723391.165085,31.503
1764723391.201543,4049,256,1764723391.170088,31.455
1764723391.206602,4050,256,1764723391.175074,31.527
1764723391.211589,4051,256,1764723391.180080,31.508
1764723391.216603,4052,256,1764723391.185079,31.525
1764723391.221546,4053,256,1764723391.190099,31.447
1764723391.226607,4054,256,1764723391.195089,31.518
1764723391.231607,4055,256,1764723391.200089,31.518
1764723391.236686,4056,256,1764723391.205081,31.605
1764723391.241582,4057,256,1764723391.210080,31.502
1764723391.246905,4058,256,1764723391.215258,31.647
1764723391.251494,4059,256,1764723391.220081,31.413
1764723391.256491,4060,256,1764723391.225071,31.420
1764723391.261498,4061,256,1764723391.230068,31.430
1764723391.267100,4062,256,1764723391.235242,31.858
1764723391.271587,4063,256,1764723391.240100,31.487
1764723391.276650,4064,256,1764723391.245122,31.528
1764723391.281665,4065,256,1764723391.250084,31.581
1764723391.286574,4066,256,1764723391.255102,31.472
1764723391.291601,4067,256,1764723391.260081,31.520
1764723391.296638,4068,256,1764723391.265099,31.539
1764723391.301574,4069,256,1764723391.270103,31.471
1764723391.306534,4070,256,1764723391.275087,31.447
1764723391.311488,4071,256,1764723391.280073,31.415
1764723391.316520,4072,256,1764723391.285094,31.427
1764723391.321533,4073,256,1764723391.290095,31.437
1764723391.326567,4074,256,1764723391.295158,31.409
1764723391.331541,4075,256,1764723391.300083,31.458
1764723391.336645,4076,256,1764723391.305132,31.513
1764723391.341513,4077,256,1764723391.310073,31.440
1764723391.346554,4078,256,1764723391.315092,31.462
1764723391.351549,4079,256,1764723391.320089,31.460
1764723391.356608,4080,256,1764723391.325117,31.491
1764723391.361607,4081,256,1764723391.330087,31.520
1764723391.366643,4082,256,1764723391.335080,31.563
1764723391.371611,4083,256,1764723391.340065,31.546
1764723391.376612,4084,256,1764723391.345074,31.538
1764723391.381633,4085,256,1764723391.350100,31.533
1764723391.386611,4086,256,1764723391.355121,31.490
1764723391.391611,4087,256,1764723391.360080,31.531
1764723391.396646,4088,256,1764723391.365130,31.517
1764723391.401698,4089,256,1764723391.370116,31.582
1764723391.406741,4090,256,1764723391.375150,31.591
1764723391.411697,4091,256,1764723391.380137,31.561
1764723391.416639,4092,256,1764723391.385066,31.573
1764723391.421658,4093,256,1764723391.390065,31.592
1764723391.426549,4094,256,1764723391.395067,31.482
1764723391.431586,4095,256,1764723391.400070,31.516
1764723391.436726,4096,256,1764723391.405126,31.600
1764723391.441699,4097,256,1764723391.410135,31.564
1764723391.446587,4098,256,1764723391.415067,31.520
1764723391.451735,4099,256,1764723391.420064,31.671
1764723391.456483,4100,256,1764723391.425071,31.413
1764723391.461622,4101,256,1764723391.430074,31.549
1764723391.466643,4102,256,1764723391.435123,31.520
1764723391.471720,4103,256,1764723391.440070,31.650
1764723391.476636,4104,256,1764723391.445136,31.500
1764723391.481685,4105,256,1764723391.450131,31.554
1764723391.486529,4106,256,1764723391.455076,31.453
1764723391.491602,4107,256,1764723391.460142,31.460
1764723391.496507,4108,256,1764723391.465078,31.429
1764723391.501585,4109,256,1764723391.470135,31.450
1764723391.506641,4110,256,1764723391.475126,31.515
1764723391.511487,4111,256,1764723391.480055,31.431
1764723391.516530,4112,256,1764723391.485064,31.466
1764723391.521564,4113,256,1764723391.490076,31.488
1764723391.526458,4114,256,1764723391.495061,31.397
1764723391.531458,4115,256,1764723391.500066,31.392
1764723391.536515,4116,256,1764723391.505071,31.443
1764723391.541549,4117,256,1764723391.510082,31.467
1764723391.546547,4118,256,1764723391.515129,31.418
1764723391.551510,4119,256,1764723391.520077,31.432
1764723391.556515,4120,256,1764723391.525132,31.383
1764723391.561523,4121,256,1764723391.530074,31.449
1764723391.566549,4122,256,1764723391.535076,31.473
1764723391.571553,4123,256,1764723391.540085,31.468
1764723391.576495,4124,256,1764723391.545070,31.425
1764723391.581521,4125,256,1764723391.550082,31.439
1764723391.586536,4126,256,1764723391.555108,31.428
1764723391.591594,4127,256,1764723391.560136,31.457
1764723391.596985,4128,256,1764723391.565231,31.754
1764723391.601635,4129,256,1764723391.570137,31.498
1764723391.606991,4130,256,1764723391.575252,31.739
1764723391.611643,4131,256,1764723391.580158,31.486
1764723391.617004,4132,256,1764723391.585234,31.770
1764723391.621653,4133,256,1764723391.590195,31.458
1764723391.626981,4134,256,1764723391.595249,31.732
1764723391.631531,4135,256,1764723391.600085,31.446
1764723391.636513,4136,256,1764723391.605103,31.410
1764723391.641476,4137,256,1764723391.610089,31.387
1764723391.646550,4138,256,1764723391.615104,31.446
1764723391.651493,4139,256,1764723391.620083,31.410
1764723391.656581,4140,256,1764723391.625117,31.464
1764723391.661689,4141,256,1764723391.630145,31.544
1764723391.666651,4142,256,1764723391.635175,31.475
1764723391.671500,4143,256,1764723391.640099,31.402
1764723391.676533,4144,256,1764723391.645078,31.455
1764723391.681445,4145,256,1764723391.650067,31.378
1764723391.686473,4146,256,1764723391.655070,31.403
1764723391.691538,4147,256,1764723391.660066,31.472
1764723391.696539,4148,256,1764723391.665072,31.468
1764723391.701501,4149,256,1764723391.670082,31.419
1764723391.706569,4150,256,1764723391.675072,31.497
1764723391.711689,4151,256,1764723391.680065,31.623
1764723391.716527,4152,256,1764723391.685061,31.466
1764723391.721471,4153,256,1764723391.690068,31.403
1764723391.726498,4154,256,1764723391.695082,31.416
1764723391.731492,4155,256,1764723391.700073,31.418
1764723391.736460,4156,256,1764723391.705087,31.373
1764723391.741527,4157,256,1764723391.710083,31.444
1764723391.746453,4158,256,1764723391.715065,31.389
1764723391.751462,4159,256,1764723391.720080,31.382
1764723391.756491,4160,256,1764723391.725091,31.400
1764723391.761465,4161,256,1764723391.730067,31.398
1764723391.766555,4162,256,1764723391.735079,31.476
1764723391.771492,4163,256,1764723391.740085,31.406
1764723391.776603,4164,256,1764723391.745090,31.514
1764723391.781555,4165,256,1764723391.750067,31.487
1764723391.786464,4166,256,1764723391.755065,31.399
1764723391.791495,4167,256,1764723391.760051,31.445
1764723391.796570,4168,256,1764723391.765082,31.488
1764723391.801487,4169,256,1764723391.770088,31.399
1764723391.806580,4170,256,1764723391.775137,31.443
1764723391.811578,4171,256,1764723391.780081,31.497
1764723391.816558,4172,256,1764723391.785130,31.428
1764723391.821533,4173,256,1764723391.790139,31.394
1764723391.826588,4174,256,1764723391.795171,31.417
1764723391.831579,4175,256,1764723391.800134,31.445
1764723391.836557,4176,256,1764723391.805131,31.426
1764723391.841541,4177,256,1764723391.810134,31.407
1764723391.846816,4178,256,1764723391.815093,31.723
1764723391.851487,4179,256,1764723391.820086,31.400
1764723391.856585,4180,256,1764723391.825131,31.454
1764723391.861562,4181,256,1764723391.830084,31.478
1764723391.866542,4182,256,1764723391.835057,31.485
1764723391.871565,4183,256,1764723391.840084,31.481
1764723391.876604,4184,256,1764723391.845081,31.523
1764723391.881583,4185,256,1764723391.850090,31.493
1764723391.886535,4186,256,1764723391.855080,31.455
1764723391.891610,4187,256,1764723391.860085,31.525
1764723391.896585,4188,256,1764723391.865086,31.499
1764723391.901556,4189,256,1764723391.870083,31.473
1764723391.906582,4190,256,1764723391.875094,31.487
1764723391.911605,4191,256,1764723391.880080,31.525
1764723391.916525,4192,256,1764723391.885074,31.451
1764723391.921487,4193,256,1764723391.890073,31.414
1764723391.926544,4194,256,1764723391.895072,31.471
1764723391.931506,4195,256,1764723391.900073,31.433
1764723391.936571,4196,256,1764723391.905142,31.429
1764723391.941581,4197,256,1764723391.910139,31.442
1764723391.946543,4198,256,1764723391.915095,31.448
1764723391.951562,4199,256,1764723391.920134,31.428
1764723391.956614,4200,256,1764723391.925150,31.464
1764723391.961494,4201,256,1764723391.930093,31.401
1764723391.966486,4202,256,1764723391.935082,31.403
1764723391.971470,4203,256,1764723391.940086,31.384
1764723391.976606,4204,256,1764723391.945096,31.510
1764723391.981605,4205,256,1764723391.950094,31.511
1764723391.986613,4206,256,1764723391.955131,31.481
1764723391.991567,4207,256,1764723391.960093,31.475
1764723391.996542,4208,256,1764723391.965087,31.454
1764723392.001743,4209,256,1764723391.970093,31.650
1764723392.006972,4210,256,1764723391.975256,31.716
1764723392.011734,4211,256,1764723391.980091,31.643
1764723392.016724,4212,256,1764723391.985086,31.638
1764723392.021747,4213,256,1764723391.990098,31.649
1764723392.026742,4214,256,1764723391.995080,31.661
1764723392.031727,4215,256,1764723392.000085,31.641
1764723392.036749,4216,256,1764723392.005091,31.658
1764723392.041830,4217,256,1764723392.010154,31.676
1764723392.046798,4218,256,1764723392.015145,31.653
1764723392.051801,4219,256,1764723392.020152,31.649
1764723392.056812,4220,256,1764723392.025157,31.655
1764723392.061816,4221,256,1764723392.030147,31.669
1764723392.066738,4222,256,1764723392.035080,31.658
1764723392.071691,4223,256,1764723392.040091,31.601
1764723392.076634,4224,256,1764723392.045094,31.540
1764723392.081559,4225,256,1764723392.050091,31.468
1764723392.086596,4226,256,1764723392.055122,31.474
1764723392.091554,4227,256,1764723392.060087,31.466
1764723392.096550,4228,256,1764723392.065093,31.457
1764723392.101505,4229,256,1764723392.070093,31.412
1764723392.106537,4230,256,1764723392.075088,31.449
1764723392.111626,4231,256,1764723392.080092,31.534
1764723392.116615,4232,256,1764723392.085088,31.527
1764723392.121491,4233,256,1764723392.090074,31.418
1764723392.126577,4234,256,1764723392.095094,31.483
1764723392.131635,4235,256,1764723392.100110,31.526
1764723392.137254,4236,256,1764723392.105202,32.053
1764723392.141651,4237,256,1764723392.110091,31.560
1764723392.147186,4238,256,1764723392.115206,31.980
1764723392.151784,4239,256,1764723392.120112,31.672
1764723392.157095,4240,256,1764723392.125233,31.862
1764723392.161817,4241,256,1764723392.130106,31.711
1764723392.166999,4242,256,1764723392.135197,31.802
1764723392.171637,4243,256,1764723392.140186,31.451
1764723392.176620,4244,256,1764723392.145199,31.420
1764723392.181487,4245,256,1764723392.150091,31.396
1764723392.186642,4246,256,1764723392.155205,31.438
1764723392.191470,4247,256,1764723392.160087,31.383
1764723392.196515,4248,256,1764723392.165095,31.420
1764723392.201480,4249,256,1764723392.170088,31.393
1764723392.206457,4250,256,1764723392.175098,31.359
1764723392.211443,4251,256,1764723392.180080,31.363
1764723392.216557,4252,256,1764723392.185082,31.475
1764723392.221463,4253,256,1764723392.190099,31.364
1764723392.226457,4254,256,1764723392.195096,31.361
1764723392.231475,4255,256,1764723392.200088,31.387
1764723392.236472,4256,256,1764723392.205102,31.370
1764723392.241555,4257,256,1764723392.210096,31.459
1764723392.246522,4258,256,1764723392.215096,31.425
1764723392.251498,4259,256,1764723392.220101,31.398
1764723392.256543,4260,256,1764723392.225097,31.446
1764723392.261488,4261,256,1764723392.230095,31.393
1764723392.266581,4262,256,1764723392.235117,31.464
1764723392.271555,4263,256,1764723392.240112,31.444
1764723392.276793,4264,256,1764723392.245196,31.597
1764723392.281614,4265,256,1764723392.250087,31.527
1764723392.286569,4266,256,1764723392.255128,31.442
1764723392.291589,4267,256,1764723392.260103,31.486
1764723392.296606,4268,256,1764723392.265121,31.485
1764723392.301568,4269,256,1764723392.270095,31.473
1764723392.306564,4270,256,1764723392.275113,31.451
1764723392.311507,4271,256,1764723392.280088,31.419
1764723392.316815,4272,256,1764723392.285110,31.705
1764723392.321486,4273,256,1764723392.290110,31.376
1764723392.326476,4274,256,1764723392.295100,31.376
1764723392.331478,4275,256,1764723392.300101,31.377
1764723392.336530,4276,256,1764723392.305116,31.414
1764723392.341639,4277,256,1764723392.310143,31.497
1764723392.346588,4278,256,1764723392.315130,31.458
1764723392.351507,4279,256,1764723392.320088,31.419
1764723392.356571,4280,256,1764723392.325114,31.458
1764723392.361505,4281,256,1764723392.330102,31.403
1764723392.366488,4282,256,1764723392.335104,31.384
1764723392.371549,4283,256,1764723392.340100,31.448
1764723392.376499,4284,256,1764723392.345105,31.394
1764723392.381645,4285,256,1764723392.350194,31.451
1764723392.386652,4286,256,1764723392.355195,31.458
1764723392.391570,4287,256,1764723392.360103,31.466
1764723392.396633,4288,256,1764723392.365185,31.448
1764723392.401556,4289,256,1764723392.370106,31.450
1764723392.406557,4290,256,1764723392.375095,31.462
1764723392.411510,4291,256,1764723392.380104,31.406
1764723392.416498,4292,256,1764723392.385107,31.391
1764723392.421511,4293,256,1764723392.390088,31.423
1764723392.427054,4294,256,1764723392.395205,31.849
1764723392.431510,4295,256,1764723392.400104,31.406
1764723392.436473,4296,256,1764723392.405098,31.374
1764723392.441535,4297,256,1764723392.410090,31.444
1764723392.447739,4298,256,1764723392.415057,32.682
1764723392.451478,4299,256,1764723392.420088,31.390
1764723392.457103,4300,256,1764723392.425205,31.897
1764723392.461606,4301,256,1764723392.430092,31.513
1764723392.466743,4302,256,1764723392.435117,31.626
1764723392.471638,4303,256,1764723392.440111,31.527
1764723392.476715,4304,256,1764723392.445212,31.503
1764723392.481573,4305,256,1764723392.450099,31.474
1764723392.486663,4306,256,1764723392.455127,31.537
1764723392.491819,4307,256,1764723392.460276,31.543
1764723392.496801,4308,256,1764723392.465232,31.569
1764723392.501837,4309,256,1764723392.470150,31.687
1764723392.506630,4310,256,1764723392.475125,31.505
1764723392.511769,4311,256,1764723392.480151,31.618
1764723392.516755,4312,256,1764723392.485154,31.601
