t_recv,seq,bytes,t_send,latency_ms
1765652495.758859,349,256,1765652495.732516,26.343
1765652495.759943,350,256,1765652495.733557,26.386
1765652495.761510,351,256,1765652495.735173,26.337
1765652495.763635,352,256,1765652495.736864,26.771
1765652495.765506,353,256,1765652495.739113,26.394
1765652495.767047,354,256,1765652495.740748,26.298
1765652495.767525,355,256,1765652495.740960,26.565
1765652495.767996,356,256,1765652495.741756,26.240
1765652495.769222,357,256,1765652495.742861,26.361
1765652495.769696,358,256,1765652495.743409,26.287
1765652495.770557,359,256,1765652495.744308,26.250
1765652495.772030,360,256,1765652495.745715,26.315
1765652495.774845,361,256,1765652495.748444,26.401
1765652495.777243,362,256,1765652495.750921,26.322
1765652495.780426,363,256,1765652495.754055,26.370
1765652495.781929,364,256,1765652495.755607,26.321
1765652495.789962,365,256,1765652495.763564,26.398
1765652495.792459,366,256,1765652495.766048,26.410
1765652495.795500,367,256,1765652495.768985,26.515
1765652495.804904,368,256,1765652495.778447,26.457
1765652495.805938,369,256,1765652495.779441,26.497
1765652495.810769,370,256,1765652495.784398,26.371
1765652495.815065,371,256,1765652495.788570,26.495
1765652495.817818,372,256,1765652495.791451,26.367
1765652495.828311,373,256,1765652495.801931,26.380
1765652495.829500,374,256,1765652495.803137,26.362
1765652495.831164,375,256,1765652495.804825,26.340
1765652495.833241,376,256,1765652495.806910,26.331
1765652495.834354,377,256,1765652495.807973,26.381
1765652495.834834,378,256,1765652495.808175,26.658
1765652495.835329,379,256,1765652495.808500,26.829
1765652495.836972,380,256,1765652495.810654,26.318
1765652495.843266,381,256,1765652495.816905,26.362
1765652495.845847,382,256,1765652495.819554,26.294
1765652495.847082,383,256,1765652495.820764,26.318
1765652495.851282,384,256,1765652495.824991,26.291
1765652495.852952,385,256,1765652495.826579,26.373
1765652495.854397,386,256,1765652495.827778,26.619
1765652495.857569,387,256,1765652495.831243,26.326
1765652495.858366,388,256,1765652495.832055,26.311
1765652495.858871,389,256,1765652495.832119,26.751
1765652495.863369,390,256,1765652495.836622,26.747
1765652495.865677,391,256,1765652495.839339,26.339
1765652495.866790,392,256,1765652495.840449,26.341
1765652495.867251,393,256,1765652495.840831,26.420
1765652495.872994,394,256,1765652495.846400,26.594
1765652495.875897,395,256,1765652495.849211,26.686
1765652495.876399,396,256,1765652495.849399,27.000
1765652495.876830,397,256,1765652495.850466,26.364
